"url","Name","Name_link"
"https://www.city-data.com/city/Michigan.html","Byron Center",""
"https://www.city-data.com/city/Michigan.html","Byron, MI",""
"https://www.city-data.com/city/Michigan.html","Cadillac","https://www.city-data.com/city/Cadillac-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Caledonia, MI",""
"https://www.city-data.com/city/Michigan.html","Calumet, MI",""
"https://www.city-data.com/city/Michigan.html","Camden, MI",""
"https://www.city-data.com/city/Michigan.html","Canada Creek Ranch",""
"https://www.city-data.com/city/Michigan.html","Canadian Lakes",""
"https://www.city-data.com/city/Michigan.html","Canton, MI","https://www.city-data.com/city/Canton-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Capac",""
"https://www.city-data.com/city/Michigan.html","Carleton, MI",""
"https://www.city-data.com/city/Michigan.html","Caro",""
"https://www.city-data.com/city/Michigan.html","Carp Lake",""
"https://www.city-data.com/city/Michigan.html","Carrollton, MI","https://www.city-data.com/city/Carrollton-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Carson City, MI",""
"https://www.city-data.com/city/Michigan.html","Carsonville",""
"https://www.city-data.com/city/Michigan.html","Caseville",""
"https://www.city-data.com/city/Michigan.html","Casnovia",""
"https://www.city-data.com/city/Michigan.html","Caspian",""
"https://www.city-data.com/city/Michigan.html","Cass City",""
"https://www.city-data.com/city/Michigan.html","Cassopolis",""
"https://www.city-data.com/city/Michigan.html","Cedar Springs, MI",""
"https://www.city-data.com/city/Michigan.html","Cement City",""
"https://www.city-data.com/city/Michigan.html","Center Line","https://www.city-data.com/city/Center-Line-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Central Lake",""
"https://www.city-data.com/city/Michigan.html","Centreville, MI",""
"https://www.city-data.com/city/Michigan.html","Charlevoix",""
"https://www.city-data.com/city/Michigan.html","Charlotte, MI","https://www.city-data.com/city/Charlotte-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Chatham, MI",""
"https://www.city-data.com/city/Michigan.html","Cheboygan",""
"https://www.city-data.com/city/Michigan.html","Chelsea, MI",""
"https://www.city-data.com/city/Michigan.html","Chesaning",""
"https://www.city-data.com/city/Michigan.html","Chums Corner",""
"https://www.city-data.com/city/Michigan.html","Clare, MI",""
"https://www.city-data.com/city/Michigan.html","Clarksville, MI",""
"https://www.city-data.com/city/Michigan.html","Clawson, MI","https://www.city-data.com/city/Clawson-Michigan.html"
